freshTime,positive_prob,confidence,negative_prob,sentiment
2020/3/6,0.99809,0.995755,0.00191012,2
2020/3/6,0.140049,0.688781,0.859951,0
2020/3/6,0.525767,0.48466,0.474233,1
2020/3/6,0.925878,0.835285,0.0741218,2
2020/3/6,0.949087,0.88686,0.0509132,2
2020/3/6,0.259082,0.424262,0.740918,0
2020/3/6,0.273846,0.391453,0.726154,0
2020/3/6,0.912406,0.805347,0.0875938,2
2020/3/6,0.902541,0.783424,0.0974591,2
2020/3/6,0.910093,0.800207,0.0899067,2
2020/3/6,0.996268,0.991706,0.00373242,2
2020/3/6,0.0793075,0.823761,0.920692,0
2020/3/6,0.971929,0.93762,0.0280708,2
2020/3/6,0.868836,0.708524,0.131164,2
2020/3/6,0.699069,0.331264,0.300931,2
2020/3/6,0.974767,0.943927,0.025233,2
2020/3/6,0.325835,0.275922,0.674165,0
2020/3/6,0.814138,0.586973,0.185862,2
2020/3/6,0.907706,0.794903,0.0922936,2
2020/3/6,0.999178,0.998174,0.000821843,2
2020/3/6,0.74021,0.422688,0.25979,2
2020/3/6,0.440296,0.0215639,0.559704,0
2020/3/6,0.923729,0.830509,0.0762708,2
2020/3/6,0.997489,0.994421,0.00251072,2
2020/3/6,0.271807,0.395985,0.728193,0
2020/3/6,0.999512,0.998915,0.00048806,2
2020/3/6,0.359076,0.202053,0.640924,0
2020/3/6,0.560536,0.023413,0.439464,2
2020/3/6,0.878676,0.730392,0.121324,2
2020/3/6,0.724065,0.386811,0.275935,2
2020/3/6,0.291287,0.352696,0.708713,0
2020/3/6,0.0170264,0.962164,0.982974,0
2020/3/6,0.927423,0.838718,0.0725771,2
2020/3/6,0.781167,0.513705,0.218833,2
2020/3/6,0.868088,0.706863,0.131912,2
2020/3/6,0.891678,0.759285,0.108322,2
2020/3/7,0.748363,0.440808,0.251636,2
2020/3/6,0.988742,0.974983,0.0112579,2
2020/3/6,0.946803,0.881784,0.0531971,2
2020/3/6,0.971429,0.93651,0.0285707,2
2020/3/6,0.740228,0.422729,0.259772,2
2020/3/6,0.0331746,0.926279,0.966825,0
2020/3/6,0.663809,0.252909,0.336191,2
2020/3/6,0.968281,0.929513,0.0317193,2
2020/3/6,0.993583,0.98574,0.0064168,2
2020/3/6,0.990769,0.979486,0.00923122,2
2020/3/6,0.777915,0.506478,0.222085,2
2020/3/6,0.273796,0.391565,0.726204,0
2020/3/6,0.338522,0.247729,0.661478,0
2020/3/6,0.986556,0.970124,0.0134442,2
2020/3/6,0.0685573,0.84765,0.931443,0
2020/3/7,0.960939,0.913197,0.0390615,2
2020/3/6,0.989192,0.975981,0.0108084,2
2020/3/6,0.936199,0.858219,0.0638015,2
2020/3/6,0.558651,0.0192242,0.441349,2
2020/3/6,0.108524,0.758836,0.891476,0
2020/3/6,0.349838,0.222582,0.650162,0
2020/3/6,0.961289,0.913975,0.0387113,2
2020/3/6,0.0384844,0.914479,0.961516,0
2020/3/6,0.485425,0.708507,0.514575,1
2020/3/6,0.467859,0.357185,0.532141,1
2020/3/6,0.998432,0.996515,0.00156847,2
2020/3/6,0.992539,0.98342,0.00746087,2
2020/3/6,0.999758,0.999462,0.000242207,2
2020/3/6,0.981772,0.959493,0.0182282,2
2020/3/6,0.990933,0.979851,0.00906718,2
2020/3/6,0.829977,0.622171,0.170023,2
2020/3/6,0.990955,0.979901,0.00904462,2
2020/3/6,0.800783,0.557296,0.199217,2
2020/3/6,0.491978,0.839556,0.508022,1
2020/3/6,0.989927,0.977615,0.0100732,2
2020/3/6,0.867302,0.705116,0.132698,2
2020/3/6,0.995562,0.990139,0.0044376,2
2020/3/6,0.997231,0.993847,0.00276878,2
2020/3/6,0.744833,0.432962,0.255167,2
2020/3/6,0.0107435,0.976126,0.989257,0
2020/3/6,0.964767,0.921705,0.0352328,2
2020/3/6,0.999891,0.999759,0.000108556,2
2020/3/6,0.728889,0.397532,0.271111,2
2020/3/6,0.979422,0.95427,0.0205784,2
2020/3/6,0.438076,0.0264974,0.561924,0
2020/3/6,0.490346,0.806914,0.509654,1
2020/3/6,0.806354,0.569676,0.193646,2
2020/3/6,0.0940156,0.791076,0.905984,0
2020/3/6,0.997818,0.995151,0.00218199,2
2020/3/6,0.805318,0.567372,0.194682,2
2020/3/6,0.0133142,0.970413,0.986686,0
2020/3/6,0.972512,0.938915,0.0274883,2
2020/3/6,0.525402,0.49196,0.474598,1
2020/3/6,0.0774453,0.827899,0.922555,0
2020/3/6,0.96362,0.919157,0.0363795,2
2020/3/6,0.274818,0.389293,0.725182,0
2020/3/6,0.933356,0.851903,0.0666435,2
2020/3/6,0.873465,0.718811,0.126535,2
2020/3/6,0.71435,0.365222,0.28565,2
2020/3/6,0.708642,0.352537,0.291358,2
2020/3/6,4.49E-05,0.9999,0.999955,0
2020/3/6,0.988401,0.974226,0.0115986,2
2020/3/6,0.996699,0.992665,0.00330087,2
2020/3/6,0.948349,0.885221,0.0516507,2
2020/3/6,0.514613,0.707735,0.485387,1
2020/3/6,0.960374,0.911942,0.0396263,2
2020/3/6,0.900928,0.779841,0.0990718,2
2020/3/6,0.992854,0.98412,0.00714596,2
2020/3/6,0.978021,0.951158,0.0219791,2
2020/3/6,0.99903,0.997844,0.000970144,2
2020/3/6,0.543082,0.138364,0.456918,1
2020/3/6,0.969951,0.933224,0.0300494,2
2020/3/6,0.940526,0.867836,0.0594739,2
2020/3/6,0.0382695,0.914957,0.961731,0
2020/3/6,0.964632,0.921405,0.0353677,2
2020/3/6,0.994041,0.986758,0.00595902,2
2020/3/6,0.200393,0.554681,0.799607,0
2020/3/6,0.986827,0.970726,0.0131733,2
2020/3/6,0.980839,0.957421,0.0191607,2
2020/3/6,0.343561,0.236531,0.656439,0
2020/3/6,0.999583,0.999073,0.000417216,2
2020/3/6,0.229708,0.489537,0.770292,0
2020/3/6,0.999701,0.999335,0.000299455,2
2020/3/6,0.939205,0.8649,0.0607948,2
2020/3/6,0.988234,0.973853,0.0117661,2
2020/3/6,0.810651,0.579225,0.189349,2
2020/3/6,0.984378,0.965285,0.0156217,2
2020/3/6,0.0167287,0.962825,0.983271,0
2020/3/6,0.505469,0.890624,0.494531,1
2020/3/6,0.892721,0.761601,0.107279,2
2020/3/6,0.994788,0.988418,0.00521172,2
2020/3/6,0.998815,0.997366,0.00118533,2
2020/3/6,0.730321,0.400713,0.269679,2
2020/3/6,0.988409,0.974242,0.0115911,2
2020/3/6,0.99988,0.999734,0.000119524,2
2020/3/6,0.0274984,0.938893,0.972502,0
2020/3/6,0.479567,0.591338,0.520433,1
2020/3/6,0.438886,0.024697,0.561114,0
2020/3/6,0.981402,0.958671,0.018598,2
2020/3/6,0.405086,0.0998092,0.594914,0
2020/3/6,0.998109,0.995798,0.00189107,2
2020/3/6,0.460126,0.202528,0.539874,1
2020/3/6,0.971901,0.937557,0.0280993,2
2020/3/6,0.984419,0.965376,0.0155806,2
2020/3/6,0.480298,0.605951,0.519702,1
2020/3/6,0.982712,0.961581,0.0172885,2
2020/3/6,0.868863,0.708583,0.131137,2
2020/3/6,0.106914,0.762414,0.893086,0
2020/3/6,0.780687,0.512637,0.219313,2
2020/3/6,0.962196,0.915991,0.0378042,2
2020/3/6,0.316837,0.295918,0.683163,0
2020/3/6,0.98113,0.958067,0.01887,2
2020/3/6,0.54326,0.134793,0.45674,1
2020/3/6,0.981985,0.959968,0.0180146,2
2020/3/6,0.979821,0.955157,0.0201795,2
2020/3/6,0.488108,0.762154,0.511892,1
2020/3/6,0.998196,0.995991,0.00180393,2
2020/3/6,0.0127996,0.971556,0.9872,0
2020/3/6,0.953468,0.896596,0.0465316,2
2020/3/6,0.99394,0.986532,0.00606044,2
2020/3/6,0.835118,0.633596,0.164882,2
2020/3/6,0.998559,0.996797,0.00144123,2
2020/3/6,0.000939043,0.997913,0.999061,0
2020/3/6,0.994013,0.986695,0.005987,2
2020/3/6,0.952713,0.894918,0.0472869,2
2020/3/6,0.894113,0.764696,0.105887,2
2020/3/6,0.932113,0.84914,0.0678869,2
2020/3/6,0.809897,0.577549,0.190103,2
2020/3/6,0.882146,0.738102,0.117854,2
2020/3/6,0.190967,0.575629,0.809033,0
2020/3/7,0.999389,0.998643,0.00061086,2
2020/3/6,0.833591,0.630203,0.166409,2
2020/3/6,0.920873,0.824163,0.0791268,2
2020/3/6,0.954534,0.898965,0.0454659,2
2020/3/6,0.32895,0.269001,0.67105,0
2020/3/6,0.585248,0.0783291,0.414752,2
2020/3/6,0.535799,0.284028,0.464201,1
2020/3/6,0.995531,0.990068,0.00446938,2
2020/3/6,0.99559,0.990201,0.00440966,2
2020/3/6,0.904336,0.787413,0.095664,2
2020/3/6,0.185569,0.587624,0.814431,0
2020/3/6,0.477063,0.541252,0.522937,1
2020/3/6,0.999687,0.999305,0.000312836,2
2020/3/6,0.995455,0.9899,0.00454492,2
2020/3/6,0.99738,0.994177,0.00262021,2
2020/3/6,0.965252,0.922783,0.0347477,2
2020/3/6,0.775079,0.500176,0.224921,2
2020/3/6,0.999771,0.999491,0.000229063,2
2020/3/6,0.00225092,0.994998,0.997749,0
2020/3/6,0.111318,0.752627,0.888682,0
2020/3/6,0.993713,0.986028,0.00628747,2
2020/3/6,0.991871,0.981936,0.00812884,2
2020/3/6,0.828158,0.618128,0.171842,2
2020/3/6,0.953487,0.896638,0.0465128,2
2020/3/6,0.977686,0.950413,0.0223143,2
2020/3/6,0.708264,0.351697,0.291736,2
2020/3/6,0.87542,0.723156,0.12458,2
2020/3/6,0.000280927,0.999376,0.999719,0
2020/3/6,0.989842,0.977428,0.0101575,2
2020/3/6,0.901609,0.781353,0.098391,2
2020/3/6,0.980602,0.956893,0.019398,2
2020/3/6,0.999071,0.997935,0.000929274,2
2020/3/6,0.384554,0.145435,0.615446,0
2020/3/6,0.164721,0.633954,0.835279,0
2020/3/6,0.802058,0.56013,0.197942,2
2020/3/6,0.839715,0.64381,0.160285,2
2020/3/6,0.957193,0.904873,0.0428074,2
2020/3/6,0.684551,0.299002,0.315449,2
2020/3/6,0.741631,0.425847,0.258369,2
2020/3/6,0.58178,0.0706212,0.41822,2
2020/3/6,0.998917,0.997594,0.00108256,2
2020/3/6,0.998295,0.996211,0.00170507,2
2020/3/6,0.532634,0.347319,0.467366,1
2020/3/6,0.00318794,0.992916,0.996812,0
2020/3/6,0.0654238,0.854614,0.934576,0
2020/3/6,0.422074,0.0620572,0.577926,0
2020/3/6,0.556054,0.0134532,0.443946,2
2020/3/6,0.981484,0.958854,0.0185155,2
2020/3/6,0.91754,0.816757,0.0824595,2
2020/3/6,0.916962,0.815471,0.0830379,2
2020/3/6,0.741865,0.426366,0.258135,2
2020/3/6,0.998225,0.996055,0.00177551,2
2020/3/6,0.847237,0.660526,0.152763,2
2020/3/7,0.220952,0.508996,0.779048,0
2020/3/6,0.00661355,0.985303,0.993386,0
2020/3/6,0.914521,0.810046,0.085479,2
2020/3/6,0.882637,0.739194,0.117363,2
2020/3/6,0.00141738,0.99685,0.998583,0
2020/3/6,0.912465,0.805477,0.0875352,2
2020/3/6,0.126613,0.718639,0.873387,0
2020/3/6,0.99465,0.988111,0.00535004,2
2020/3/6,0.838787,0.641748,0.161213,2
2020/3/6,0.958739,0.90831,0.0412607,2
2020/3/6,0.962119,0.91582,0.037881,2
2020/3/6,0.736801,0.415114,0.263199,2
2020/3/6,0.152667,0.66074,0.847333,0
2020/3/6,0.889189,0.753752,0.110811,2
2020/3/6,0.110229,0.755046,0.889771,0
2020/3/6,0.91157,0.803489,0.0884301,2
2020/3/6,0.138303,0.692659,0.861696,0
2020/3/6,0.505259,0.894825,0.494741,1
2020/3/6,0.969165,0.931477,0.0308353,2
2020/3/6,0.313311,0.303753,0.686689,0
2020/3/6,0.993463,0.985473,0.00653734,2
2020/3/6,0.417232,0.0728186,0.582768,0
2020/3/6,0.867762,0.706137,0.132238,2
2020/3/6,0.97549,0.945533,0.0245103,2
2020/3/6,0.959864,0.910808,0.0401363,2
2020/3/6,0.238754,0.469436,0.761246,0
2020/3/6,0.787684,0.528188,0.212316,2
2020/3/6,0.807127,0.571393,0.192873,2
2020/3/6,0.904803,0.788452,0.0951967,2
2020/3/6,0.602578,0.11684,0.397422,2
2020/3/6,0.326993,0.27335,0.673007,0
2020/3/6,0.90777,0.795044,0.0922303,2
2020/3/6,0.90463,0.788066,0.0953702,2
2020/3/6,0.981454,0.958787,0.0185457,2
2020/3/6,0.810474,0.578831,0.189526,2
2020/3/6,0.999082,0.99796,0.00091784,2
2020/3/6,0.913064,0.80681,0.0869357,2
2020/3/6,0.582424,0.0720533,0.417576,2
2020/3/6,0.996336,0.991858,0.00366388,2
2020/3/6,0.817464,0.594364,0.182536,2
2020/3/7,0.411507,0.0855394,0.588493,0
2020/3/6,0.482927,0.658538,0.517073,1
2020/3/6,0.988649,0.974776,0.0113509,2
2020/3/6,0.449482,0.00115143,0.550518,0
2020/3/6,0.978443,0.952095,0.0215574,2
2020/3/6,0.992314,0.982921,0.0076857,2
2020/3/6,0.628972,0.175493,0.371028,2
2020/3/6,0.129407,0.712429,0.870593,0
2020/3/6,0.851657,0.670348,0.148343,2
2020/3/6,0.892001,0.760001,0.107999,2
2020/3/6,0.771318,0.491818,0.228682,2
2020/3/6,0.443581,0.0142654,0.556419,0
2020/3/6,0.98997,0.977711,0.0100299,2
2020/3/6,0.989763,0.977252,0.0102368,2
2020/3/6,0.865932,0.702072,0.134068,2
2020/3/6,0.424724,0.0561693,0.575276,0
2020/3/6,0.25668,0.4296,0.74332,0
2020/3/6,0.270027,0.399941,0.729973,0
2020/3/6,0.967142,0.926983,0.0328576,2
2020/3/6,0.983802,0.964005,0.0161977,2
2020/3/6,0.945257,0.87835,0.0547426,2
2020/3/6,0.960825,0.912945,0.0391749,2
2020/3/6,0.0682746,0.848279,0.931725,0
2020/3/6,0.253655,0.436323,0.746345,0
2020/3/6,0.991998,0.982217,0.00800236,2
2020/3/6,0.99681,0.992911,0.00319023,2
2020/3/6,0.17859,0.603134,0.82141,0
2020/3/6,0.952346,0.894103,0.0476536,2
2020/3/6,0.991221,0.98049,0.00877941,2
2020/3/6,0.974736,0.943859,0.0252637,2
2020/3/6,0.384119,0.146403,0.615881,0
2020/3/6,0.0419911,0.906686,0.958009,0
2020/3/6,0.998392,0.996427,0.00160802,2
2020/3/6,0.518828,0.623438,0.481172,1
2020/3/6,0.988533,0.974517,0.0114674,2
2020/3/6,0.151647,0.663007,0.848353,0
2020/3/6,0.00697385,0.984503,0.993026,0
2020/3/6,0.999765,0.999478,0.000234849,2
2020/3/6,0.993342,0.985205,0.00665788,2
2020/3/6,0.995353,0.989674,0.00464656,2
2020/3/6,0.974968,0.944374,0.0250319,2
2020/3/6,0.842851,0.650781,0.157149,2
2020/3/6,0.998899,0.997553,0.00110134,2
2020/3/6,0.962503,0.916674,0.0374965,2
2020/3/6,0.0905811,0.798709,0.909419,0
2020/3/6,0.771546,0.492325,0.228454,2
2020/3/6,0.874327,0.720727,0.125673,2
2020/3/6,0.840613,0.645808,0.159386,2
2020/3/6,0.208724,0.53617,0.791276,0
2020/3/6,0.938832,0.864072,0.0611676,2
2020/3/6,0.93839,0.863089,0.0616097,2
2020/3/6,0.989181,0.975959,0.0108185,2
2020/3/6,0.126722,0.718395,0.873278,0
2020/3/6,0.75691,0.459801,0.24309,2
2020/3/6,0.889962,0.755471,0.110038,2
2020/3/6,0.990522,0.978937,0.00947825,2
2020/3/6,0.462697,0.25394,0.537303,1
2020/3/6,0.0813625,0.819194,0.918638,0
2020/3/6,0.258377,0.425828,0.741622,0
2020/3/6,0.296959,0.340091,0.703041,0
2020/3/6,0.923537,0.830082,0.0764632,2
2020/3/6,0.990208,0.97824,0.00979184,2
2020/3/6,0.198399,0.559114,0.801601,0
2020/3/6,0.963077,0.91795,0.0369226,2
2020/3/6,0.654927,0.233172,0.345073,2
2020/3/6,0.482513,0.650261,0.517487,1
2020/3/6,0.931852,0.848561,0.0681476,2
2020/3/6,0.897732,0.772737,0.102268,2
2020/3/6,0.999319,0.998486,0.000681409,2
2020/3/6,0.957836,0.906301,0.0421643,2
2020/3/6,0.513415,0.731708,0.486585,1
2020/3/6,0.998002,0.99556,0.00199801,2
2020/3/6,0.976332,0.947405,0.0236677,2
2020/3/6,0.0638921,0.858017,0.936108,0
2020/3/6,0.997058,0.993463,0.00294167,2
2020/3/6,0.977117,0.94915,0.0228826,2
2020/3/6,0.970836,0.935192,0.0291637,2
2020/3/6,0.982318,0.960707,0.0176819,2
2020/3/6,0.333916,0.257965,0.666084,0
2020/3/6,0.766776,0.481725,0.233224,2
2020/3/6,0.935954,0.857675,0.064046,2
2020/3/6,0.737924,0.417609,0.262076,2
2020/3/6,0.919861,0.821913,0.0801393,2
2020/3/6,0.99841,0.996468,0.00158956,2
2020/3/6,0.869313,0.709584,0.130687,2
2020/3/6,0.906306,0.791792,0.0936937,2
2020/3/7,0.978678,0.952617,0.0213223,2
2020/3/7,0.703764,0.341698,0.296236,2
2020/6/12,0.836286,0.63619,0.163714,2
2020/3/7,0.943443,0.874318,0.056557,2
2020/3/7,0.0108908,0.975798,0.989109,0
2020/3/7,0.654201,0.231558,0.345799,2
2020/3/7,0.441382,0.01915,0.558618,0
2020/3/7,0.970284,0.933965,0.0297157,2
2020/3/7,0.198202,0.55955,0.801798,0
2020/3/7,0.977437,0.949861,0.0225627,2
2020/3/7,0.774638,0.499196,0.225362,2
2020/3/7,0.941602,0.870228,0.0583976,2
2020/3/7,0.378724,0.158392,0.621276,0
2020/3/7,0.00671411,0.98508,0.993286,0
2020/3/7,0.937201,0.860446,0.0627993,2
2020/3/7,5.79E-06,0.999987,0.999994,0
2020/3/7,0.749906,0.444236,0.250094,2
2020/3/7,0.890244,0.756097,0.109756,2
2020/3/7,0.169736,0.622808,0.830264,0
2020/3/7,0.821796,0.603992,0.178204,2
2020/3/7,0.128891,0.713576,0.871109,0
2020/3/7,0.944479,0.87662,0.0555208,2
2020/3/7,0.982291,0.960646,0.0177094,2
2020/3/7,0.957812,0.90625,0.0421876,2
2020/3/7,0.945348,0.878551,0.0546522,2
2020/3/7,0.0155936,0.965348,0.984406,0
2020/3/7,0.9487,0.886,0.0513001,2
2020/3/7,0.00454332,0.989904,0.995457,0
2020/3/7,0.344634,0.234146,0.655366,0
2020/3/7,0.960384,0.911966,0.0396155,2
2020/3/7,0.82417,0.609266,0.17583,2
2020/3/7,0.763664,0.474808,0.236336,2
2020/3/7,0.869149,0.709221,0.130851,2
2020/3/7,0.647833,0.217406,0.352167,2
2020/3/7,0.933881,0.853069,0.0661188,2
2020/3/7,0.931326,0.847391,0.0686739,2
2020/3/7,0.0776948,0.827345,0.922305,0
2020/3/7,0.920922,0.824271,0.0790781,2
2020/3/7,0.988757,0.975016,0.0112426,2
2020/3/7,0.0813624,0.819195,0.918638,0
2020/3/7,0.800828,0.557396,0.199172,2
2020/3/7,0.999361,0.99858,0.000639159,2
2020/3/7,0.7173,0.371778,0.2827,2
2020/3/7,0.913113,0.806917,0.0868875,2
2020/3/7,0.476348,0.526952,0.523652,1
2020/3/10,0.0608512,0.864775,0.939149,0
2020/3/7,0.777365,0.505256,0.222635,2
2020/3/7,0.245657,0.454095,0.754343,0
2020/3/7,0.95268,0.894844,0.0473203,2
2020/3/7,0.604977,0.122172,0.395023,2
2020/3/7,0.772786,0.49508,0.227214,2
2020/3/7,0.9861,0.969112,0.0138996,2
2020/3/7,0.859135,0.686967,0.140865,2
2020/3/7,0.622521,0.161157,0.377479,2
2020/3/7,0.726107,0.391349,0.273893,2
2020/3/7,0.868554,0.707897,0.131446,2
2020/3/7,0.909709,0.799353,0.0902913,2
2020/3/7,0.999889,0.999754,0.000110831,2
2020/3/7,0.91593,0.813177,0.0840703,2
2020/3/7,0.964429,0.920954,0.0355709,2
2020/3/7,0.784669,0.521487,0.215331,2
2020/3/7,0.988606,0.974681,0.0113936,2
2020/3/7,0.9656,0.923555,0.0344004,2
2020/3/7,0.985207,0.967126,0.0147933,2
2020/3/7,0.761487,0.469972,0.238513,2
2020/3/7,0.767348,0.482996,0.232652,2
2020/3/7,0.809983,0.57774,0.190017,2
2020/3/7,0.36428,0.19049,0.63572,0
2020/3/7,0.527568,0.448646,0.472432,1
2020/3/7,0.270055,0.399878,0.729945,0
2020/3/7,0.990729,0.979398,0.0092708,2
2020/3/7,0.999296,0.998435,0.000704247,2
2020/3/7,0.992433,0.983185,0.00756673,2
2020/3/7,0.436354,0.0303239,0.563646,0
2020/3/7,0.217229,0.517269,0.782771,0
2020/3/7,0.965414,0.923141,0.0345865,2
2020/3/7,0.989971,0.977713,0.0100291,2
2020/3/7,0.678041,0.284536,0.321959,2
2020/3/7,0.994674,0.988165,0.00532587,2
2020/3/7,0.614595,0.143544,0.385405,2
2020/3/7,0.981456,0.958791,0.018544,2
2020/3/7,0.973616,0.941368,0.0263845,2
2020/3/7,0.988821,0.975157,0.0111794,2
2020/3/7,0.996469,0.992153,0.00353126,2
2020/3/7,0.144347,0.679228,0.855653,0
2020/3/7,0.330481,0.265597,0.669519,0
2020/3/7,0.58868,0.0859551,0.41132,2
2020/3/7,0.996508,0.99224,0.00349199,2
2020/3/7,0.959274,0.909497,0.0407263,2
2020/3/7,0.991822,0.981826,0.00817811,2
2020/3/7,0.802106,0.560237,0.197894,2
2020/3/7,0.977128,0.949173,0.0228721,2
2020/3/7,0.34403,0.235489,0.65597,0
2020/3/7,0.928529,0.841176,0.0714707,2
2020/3/7,0.341639,0.240802,0.658361,0
2020/3/7,0.948464,0.885476,0.051536,2
2020/3/7,0.00044326,0.999015,0.999557,0
2020/3/7,0.490373,0.807454,0.509627,1
2020/3/7,0.704927,0.344282,0.295073,2
2020/3/7,0.0135757,0.969832,0.986424,0
2020/3/7,0.0977594,0.782757,0.902241,0
2020/3/7,0.955472,0.901049,0.0445278,2
2020/3/7,0.811824,0.581831,0.188176,2
2020/3/7,0.998574,0.996831,0.00142618,2
2020/3/7,0.635332,0.189626,0.364668,2
2020/3/7,0.624867,0.166371,0.375133,2
2020/3/7,0.638308,0.19624,0.361692,2
2020/3/7,0.623949,0.164331,0.376051,2
2020/3/7,0.854723,0.677162,0.145277,2
2020/3/7,0.43234,0.0392446,0.56766,0
2020/3/7,0.448829,0.00260101,0.55117,0
2020/3/7,0.157259,0.650536,0.842741,0
2020/3/7,0.889555,0.754566,0.110445,2
2020/3/7,0.886495,0.747767,0.113505,2
2020/3/7,0.613232,0.140515,0.386768,2
2020/3/7,0.998715,0.997145,0.00128459,2
2020/3/7,0.430573,0.0431712,0.569427,0
2020/3/7,0.995704,0.990453,0.00429626,2
2020/3/7,0.998727,0.997171,0.00127323,2
2020/3/7,0.547478,0.0504386,0.452522,1
2020/3/7,0.478855,0.577102,0.521145,1
2020/3/7,0.998702,0.997116,0.0012978,2
2020/3/7,0.989202,0.976004,0.010798,2
2020/3/7,0.416068,0.0754046,0.583932,0
2020/3/7,0.999804,0.999565,0.00019597,2
2020/3/7,0.988427,0.974281,0.0115734,2
2020/3/7,0.813937,0.586528,0.186062,2
2020/3/7,0.102615,0.771966,0.897385,0
2020/3/7,0.997427,0.994283,0.00257257,2
2020/3/7,0.987577,0.972392,0.0124234,2
2020/3/7,0.993445,0.985434,0.00655464,2
2020/3/7,0.252854,0.438103,0.747146,0
2020/3/7,0.420028,0.0666047,0.579972,0
2020/3/7,0.972677,0.939282,0.0273232,2
2020/3/7,0.992515,0.983367,0.00748485,2
2020/3/7,0.992179,0.982621,0.0078207,2
2020/3/7,0.909082,0.797959,0.0909183,2
2020/3/7,0.799657,0.554794,0.200343,2
2020/3/7,0.684475,0.298833,0.315525,2
2020/3/7,0.836808,0.63735,0.163192,2
2020/3/7,0.965644,0.923654,0.0343559,2
2020/3/7,0.796538,0.547861,0.203462,2
2020/3/7,0.998928,0.997617,0.00107241,2
2020/3/7,0.979667,0.954814,0.0203335,2
2020/3/7,0.982373,0.960828,0.0176272,2
2020/3/7,0.936528,0.858951,0.0634721,2
2020/3/7,0.967399,0.927554,0.0326006,2
2020/3/7,0.926885,0.837523,0.0731146,2
2020/3/7,0.973232,0.940516,0.0267679,2
2020/3/7,0.969944,0.933209,0.0300559,2
2020/3/7,0.9525,0.894444,0.0475002,2
2020/3/7,0.272148,0.395226,0.727852,0
2020/3/7,0.983267,0.962815,0.0167335,2
2020/3/7,0.0265592,0.94098,0.973441,0
2020/3/7,0.96725,0.927222,0.0327503,2
2020/3/7,0.836644,0.636986,0.163356,2
2020/3/7,0.99743,0.994289,0.00256984,2
2020/3/7,0.967062,0.926804,0.0329384,2
2020/3/7,0.884856,0.744124,0.115144,2
2020/3/7,0.98302,0.962266,0.0169803,2
2020/3/7,0.991898,0.981995,0.00810237,2
2020/3/7,0.590062,0.0890267,0.409938,2
2020/3/7,0.978459,0.952131,0.0215408,2
2020/3/7,0.74648,0.436621,0.25352,2
2020/3/7,0.932206,0.849346,0.0677944,2
2020/3/7,0.85304,0.673422,0.14696,2
2020/3/7,0.04544,0.899022,0.95456,0
2020/3/7,0.255258,0.43276,0.744742,0
2020/3/8,0.990534,0.978965,0.00946574,2
2020/3/7,0.968228,0.929395,0.031772,2
2020/3/7,0.000371524,0.999174,0.999628,0
2020/3/7,0.956835,0.904078,0.0431651,2
2020/3/7,0.95378,0.897288,0.0462205,2
2020/3/7,0.696381,0.325291,0.303619,2
2020/3/7,0.628417,0.17426,0.371583,2
2020/3/7,0.997331,0.994069,0.00266887,2
2020/3/7,0.991646,0.981436,0.00835403,2
2020/3/7,0.982787,0.961749,0.017213,2
2020/3/7,0.990936,0.979859,0.00906368,2
2020/3/7,0.810629,0.579175,0.189371,2
2020/3/7,0.998999,0.997777,0.00100048,2
2020/3/7,0.998346,0.996324,0.00165433,2
2020/3/7,0.999271,0.998379,0.00072937,2
2020/3/7,0.939775,0.866168,0.0602246,2
2020/3/7,0.762291,0.471758,0.237709,2
2020/3/7,0.924389,0.831975,0.0756114,2
2020/3/7,0.00493394,0.989036,0.995066,0
2020/3/7,0.00670976,0.985089,0.99329,0
2020/3/7,0.0139102,0.969089,0.98609,0
2020/3/7,0.990078,0.977951,0.00992186,2
2020/3/7,0.636345,0.191879,0.363655,2
2020/3/7,0.832715,0.628257,0.167285,2
2020/3/7,0.521068,0.578636,0.478932,1
2020/3/7,0.938356,0.863012,0.0616443,2
2020/3/7,0.983929,0.964288,0.0160705,2
2020/3/7,0.989532,0.976737,0.0104681,2
2020/3/7,0.890862,0.757472,0.109138,2
2020/3/7,0.0547363,0.878364,0.945264,0
2020/3/7,0.99605,0.991223,0.00394967,2
2020/3/7,0.927364,0.838587,0.0726359,2
2020/3/7,0.999174,0.998165,0.000825445,2
2020/3/7,0.34797,0.226734,0.65203,0
2020/3/7,0.661281,0.247292,0.338719,2
2020/3/7,0.830316,0.622924,0.169684,2
2020/3/7,0.970158,0.933683,0.0298425,2
2020/3/7,0.888932,0.753182,0.111068,2
2020/3/7,0.000418728,0.999069,0.999581,0
2020/3/7,0.0693039,0.845991,0.930696,0
2020/3/7,0.00192273,0.995727,0.998077,0
2020/3/7,0.810054,0.577897,0.189946,2
2020/3/7,0.99935,0.998555,0.000650318,2
2020/3/7,0.64024,0.200533,0.35976,2
2020/3/7,0.358273,0.203838,0.641727,0
2020/3/7,0.365939,0.186802,0.634061,0
2020/3/7,0.99117,0.980378,0.00883,2
2020/3/19,0.726732,0.392738,0.273268,2
2020/3/7,0.997098,0.993551,0.00290203,2
2020/3/7,0.512338,0.753237,0.487662,1
2020/3/7,0.859333,0.687406,0.140667,2
2020/3/7,0.993325,0.985167,0.00667495,2
2020/3/7,0.794804,0.544008,0.205196,2
2020/3/7,0.952207,0.893794,0.0477929,2
2020/3/7,0.454135,0.082702,0.545865,1
